pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,barrel
FF,2017-05-06,93.1,-1.8881,6.0745,Giancarlo Stanton,519317,607229,NA,called_strike,NA,NA,NA,NA,8,NA,R,R,R,NYM,MIA,S,NA,NA,3,0,2017,-0.991,1.3443,-0.0289,2.2363,NA,NA,NA,0,2,Top,NA,NA,NA,NA,608700,NA,170506_233926,6.8211,-134.7713,-6.8065,-13.4381,31.3538,-14.7656,3.71,1.74,NA,NA,NA,91.81,2068,5.953,490551,607229,608700,608061,435522,408314,452678,624424,434158,457803,54.5463,NA,NA,NA,NA,NA,NA,NA,15,4,4-Seam Fastball,5,0,0,5,0,5,0,5,Standard,Standard,NA
FF,2017-05-06,92.7,-1.8854,6.1276,Giancarlo Stanton,519317,607229,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,NYM,MIA,B,NA,NA,2,0,2017,-1.1095,1.2909,0.7448,1.3824,NA,NA,NA,0,2,Top,NA,NA,NA,NA,608700,NA,170506_233914,8.9829,-134.0198,-8.8953,-15.1848,30.378,-15.1039,3.71,1.74,NA,NA,NA,91.405,2138,5.971,490551,607229,608700,608061,435522,408314,452678,624424,434158,457803,54.5287,NA,NA,NA,NA,NA,NA,NA,15,3,4-Seam Fastball,5,0,0,5,0,5,0,5,Standard,Standard,NA
FF,2017-05-06,94,-1.7116,6.1288,Giancarlo Stanton,519317,607229,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,NYM,MIA,B,NA,NA,1,0,2017,-1.1525,1.199,1.5999,0.9518,NA,NA,NA,0,2,Top,NA,NA,NA,NA,608700,NA,170506_233900,11.0123,-135.8752,-10.1669,-16.639,30.2828,-15.3771,3.71,1.74,NA,NA,NA,93.177,2149,6.203,490551,607229,608700,608061,435522,408314,452678,624424,434158,457803,54.2966,NA,NA,NA,NA,NA,NA,NA,15,2,4-Seam Fastball,5,0,0,5,0,5,0,5,Standard,Standard,NA
SI,2017-05-06,92.3,-1.8137,6.183,Giancarlo Stanton,519317,607229,NA,ball,NA,NA,NA,NA,11,NA,R,R,R,NYM,MIA,B,NA,NA,0,0,2017,-1.715,0.5899,-1.1879,2.8601,NA,NA,NA,0,2,Top,NA,NA,NA,NA,608700,NA,170506_233849,5.1927,-134.0386,-3.8587,-21.5042,28.3896,-24.569,3.71,1.74,NA,NA,NA,91.603,2147,5.93,490551,607229,608700,608061,435522,408314,452678,624424,434158,457803,54.5692,NA,NA,NA,NA,NA,NA,NA,15,1,Sinker,5,0,0,5,0,5,0,5,Standard,Standard,NA
SL,2017-05-05,87.4,-2.6302,5.6824,Giancarlo Stanton,519317,592665,strikeout,swinging_strike,NA,NA,NA,NA,14,Giancarlo Stanton strikes out swinging.,R,R,R,NYM,MIA,S,2,NA,1,2,2017,0.2587,0.4818,1.007,1.3351,NA,NA,NA,0,8,Top,NA,NA,NA,NA,425784,NA,170506_020803,8.2687,-126.9057,-5.3946,1.3352,23.2426,-26.0562,3.71,1.74,NA,NA,NA,88.214,2058,6.676,490536,592665,425784,608061,435522,527038,408314,624424,501571,457803,53.824,NA,NA,0,1,0,0,NA,74,5,Slider,8,7,7,8,7,8,7,8,Strategic,Standard,NA
FF,2017-05-05,93.4,-2.3065,5.9275,Giancarlo Stanton,519317,592665,NA,foul,NA,NA,NA,NA,3,NA,R,R,R,NYM,MIA,S,NA,NA,1,2,2017,-0.6079,1.212,0.6368,3.1621,NA,NA,NA,0,8,Top,NA,NA,NA,NA,425784,NA,170506_020745,8.9832,-135.68,-4.113,-9.4598,27.3205,-16.2722,3.71,1.74,323,94.9,40.8,94.287,2198,6.716,490536,592665,425784,608061,435522,527038,408314,624424,501571,457803,53.7833,NA,NA,NA,NA,NA,NA,NA,74,4,4-Seam Fastball,8,7,7,8,7,8,7,8,Standard,Strategic,0
FF,2017-05-05,92,-2.4043,6.0269,Giancarlo Stanton,519317,592665,NA,foul,NA,NA,NA,NA,1,NA,R,R,R,NYM,MIA,S,NA,NA,1,1,2017,-0.6517,1.5731,-0.6181,3.6054,NA,NA,NA,0,8,Top,NA,NA,NA,NA,425784,NA,170506_020723,5.9476,-133.6974,-3.7224,-9.0964,27.8083,-12.6318,3.71,1.74,211,73.3,50.5,92.264,2178,6.434,490536,592665,425784,608061,435522,527038,408314,624424,501571,457803,54.0659,NA,NA,NA,NA,NA,NA,NA,74,3,4-Seam Fastball,8,7,7,8,7,8,7,8,Strategic,Strategic,0
FF,2017-05-05,92.8,-2.3766,5.8239,Giancarlo Stanton,519317,592665,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,NYM,MIA,B,NA,NA,0,1,2017,-0.9228,1.0795,0.598,0.6171,NA,NA,NA,0,8,Top,NA,NA,NA,NA,425784,NA,170506_020703,9.7055,-134.4381,-9.9636,-13.4039,27.3666,-16.955,3.71,1.74,NA,NA,NA,93.535,2150,6.822,490536,592665,425784,608061,435522,527038,408314,624424,501571,457803,53.6772,NA,NA,NA,NA,NA,NA,NA,74,2,4-Seam Fastball,8,7,7,8,7,8,7,8,Strategic,Strategic,NA
FF,2017-05-05,92.7,-2.4843,5.8235,Giancarlo Stanton,519317,592665,NA,called_strike,NA,NA,NA,NA,5,NA,R,R,R,NYM,MIA,S,NA,NA,0,0,2017,-0.6994,1.1089,0.1154,2.6915,NA,NA,NA,0,8,Top,NA,NA,NA,NA,425784,NA,170506_020650,8.2197,-134.7103,-4.7148,-10.2683,26.1892,-17.6903,3.71,1.74,NA,NA,NA,93.578,2118,6.639,490536,592665,425784,608061,435522,527038,408314,624424,501571,457803,53.8602,NA,NA,NA,NA,NA,NA,NA,74,1,4-Seam Fastball,8,7,7,8,7,8,7,8,Strategic,Strategic,NA
FF,2017-05-05,89,-0.8853,5.7204,Giancarlo Stanton,519317,477569,field_out,hit_into_play,NA,NA,NA,NA,3,Giancarlo Stanton pops out to third baseman Wilmer Flores.,R,R,R,NYM,MIA,X,5,popup,0,0,2017,-0.6909,1.5815,0.5951,3.4003,543829,NA,NA,2,5,Top,114.16,168.06,NA,NA,425784,NA,170506_010552,5.042,-129.1729,-2.8921,-8.7523,27.4724,-14.2054,3.71,1.74,78,85.8,73.1,88.551,2181,6.193,490536,477569,425784,608061,435522,527038,408314,624424,434158,457803,54.3069,0.005,0.004,0,1,0,0,3,48,1,4-Seam Fastball,3,7,7,3,7,3,7,3,Standard,Standard,0
FF,2017-05-05,92.3,-1.1603,5.2863,Giancarlo Stanton,519317,606160,double,hit_into_play_score,NA,NA,NA,NA,14,Giancarlo Stanton doubles (5) on a fly ball to right fielder Jay Bruce.   Martin Prado scores.    Christian Yelich to 3rd.,R,R,R,NYM,MIA,X,9,fly_ball,1,2,2017,-0.6616,1.089,0.884,2.1388,445988,NA,592885,2,4,Top,225.38,103.5,NA,NA,425784,NA,170506_002735,6.6021,-134.1167,-4.5704,-9.2773,25.7345,-18.3084,3.71,1.74,323,95.2,26.2,92.456,2279,6.204,490536,606160,425784,608061,435522,527038,408314,624424,434158,457803,54.2952,0.349,0.488,1.25,1,1,1,5,33,4,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,0
FT,2017-05-05,91.3,-1.4938,5.3449,Giancarlo Stanton,519317,606160,NA,foul,NA,NA,NA,NA,1,NA,R,R,R,NYM,MIA,S,NA,NA,1,1,2017,-1.13,1.023,-0.6158,3.4842,445988,NA,592885,2,4,Top,NA,NA,NA,NA,425784,NA,170506_002706,4.5577,-132.4789,-0.9039,-14.1193,29.7742,-20.3605,3.71,1.74,NA,NA,NA,90.387,2138,5.999,490536,606160,425784,608061,435522,527038,408314,624424,434158,457803,54.5009,NA,NA,NA,NA,NA,NA,NA,33,3,2-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,NA
SL,2017-05-05,82.2,-1.527,5.423,Giancarlo Stanton,519317,606160,NA,blocked_ball,NA,NA,NA,NA,14,NA,R,R,R,NYM,MIA,B,NA,NA,0,1,2017,0.214,-0.2658,0.8692,0.7393,445988,NA,592885,2,4,Top,NA,NA,NA,NA,425784,NA,170506_002644,4.9577,-119.384,-3.5249,1.0434,22.9719,-34.2274,3.71,1.74,NA,NA,NA,81.11,2353,5.647,490536,606160,425784,608061,435522,527038,408314,624424,434158,457803,54.8523,NA,NA,NA,NA,NA,NA,NA,33,2,Slider,1,2,2,1,2,1,2,1,Standard,Standard,NA
FF,2017-05-05,92.3,-1.2989,5.3233,Giancarlo Stanton,519317,606160,NA,called_strike,NA,NA,NA,NA,9,NA,R,R,R,NYM,MIA,S,NA,NA,0,0,2017,-0.8289,1.357,0.4731,2.1874,445988,NA,592885,2,4,Top,NA,NA,NA,NA,425784,NA,170506_002627,6.3037,-133.957,-5.0665,-11.381,29.6542,-14.9197,3.71,1.74,NA,NA,NA,92.199,2298,6.421,490536,606160,425784,608061,435522,527038,408314,624424,434158,457803,54.0788,NA,NA,NA,NA,NA,NA,NA,33,1,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,NA
FT,2017-05-05,91.8,-1.8358,5.1854,Giancarlo Stanton,519317,606160,field_out,hit_into_play,NA,NA,NA,NA,11,Giancarlo Stanton pops out to first baseman T.  J.   Rivera on the infield fly rule.,R,R,R,NYM,MIA,X,3,popup,0,0,2017,-1.5832,0.4322,-1.0534,3.0232,NA,445988,592885,1,3,Top,162.36,145.69,NA,NA,425784,NA,170505_235728,5.3182,-133.4563,-0.5783,-19.8926,26.6069,-27.1295,3.71,1.74,86,41.1,52.9,91.621,2100,6.064,490536,606160,425784,608061,435522,527038,408314,624424,434158,457803,54.4352,0.081,0.072,0,1,0,0,1,20,1,2-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,0
FF,2017-05-05,93.4,-1.3308,5.2969,Giancarlo Stanton,519317,606160,walk,ball,NA,NA,NA,NA,12,Giancarlo Stanton walks.   Christian Yelich to 2nd.,R,R,R,NYM,MIA,B,NA,NA,3,1,2017,-0.3427,1.2859,1.2166,2.8303,NA,NA,592885,2,1,Top,NA,NA,NA,NA,425784,NA,170505_231832,7.2548,-135.5349,-3.3558,-5.7507,29.0811,-15.9425,3.71,1.74,NA,NA,NA,92.911,2311,6.102,490536,606160,425784,608061,435522,527038,408314,624424,434158,457803,54.3974,NA,NA,0.7,1,0,0,NA,4,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA
FF,2017-05-05,93.9,-1.5387,5.247,Giancarlo Stanton,519317,606160,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,NYM,MIA,B,NA,NA,2,1,2017,-0.4438,1.1084,0.9263,2.2238,NA,NA,592885,2,1,Top,NA,NA,NA,NA,425784,NA,170505_231807,7.3463,-136.3404,-4.5546,-7.0729,28.0847,-17.5517,3.71,1.74,NA,NA,NA,94.041,2302,6.343,490536,606160,425784,608061,435522,527038,408314,624424,434158,457803,54.1563,NA,NA,NA,NA,NA,NA,NA,4,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA
SL,2017-05-05,83.9,-1.5316,5.1644,Giancarlo Stanton,519317,606160,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,NYM,MIA,B,NA,NA,1,1,2017,0.3146,-0.6391,1.3599,1.4247,NA,NA,592885,2,1,Top,NA,NA,NA,NA,425784,NA,170505_231743,6.0037,-121.8527,-1.0503,1.9889,22.1287,-38.4685,3.71,1.74,NA,NA,NA,83.087,2429,5.682,490536,606160,425784,608061,435522,527038,408314,624424,434158,457803,54.8172,NA,NA,NA,NA,NA,NA,NA,4,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,NA
FT,2017-05-05,92.8,-1.688,5.3529,Giancarlo Stanton,519317,606160,NA,ball,NA,NA,NA,NA,11,NA,R,R,R,NYM,MIA,B,NA,NA,0,1,2017,-1.6495,0.6726,-1.7043,4.1082,NA,NA,592885,2,1,Top,NA,NA,NA,NA,425784,NA,170505_231721,3.4332,-134.646,1.2316,-20.3768,32.389,-24.7645,3.71,1.74,NA,NA,NA,91.38,2183,5.829,490536,606160,425784,608061,435522,527038,408314,624424,434158,457803,54.6704,NA,NA,NA,NA,NA,NA,NA,4,2,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA
FT,2017-05-05,94.1,-1.6521,5.4584,Giancarlo Stanton,519317,606160,NA,foul,NA,NA,NA,NA,4,NA,R,R,R,NYM,MIA,S,NA,NA,0,0,2017,-1.4825,0.9534,-0.7699,2.7502,NA,NA,592885,2,1,Top,NA,NA,NA,NA,425784,NA,170505_231642,5.4803,-136.5216,-3.2965,-19.5325,32.9604,-19.9208,3.71,1.74,NA,NA,NA,93.043,2145,6.04,490536,606160,425784,608061,435522,527038,408314,624424,434158,457803,54.4594,NA,NA,NA,NA,NA,NA,NA,4,1,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA
FF,2017-05-04,93.5,-2.5436,5.8109,Giancarlo Stanton,519317,543144,field_out,hit_into_play,NA,NA,NA,NA,14,Giancarlo Stanton flies out to right fielder Colby Rasmus.,R,R,R,TB,MIA,X,9,fly_ball,1,1,2017,-0.8285,1.4371,0.1978,1.439,NA,445988,592885,1,8,Top,186.24,98.01,NA,NA,519083,NA,170505_015646,8.8681,-135.3392,-8.5935,-12.195,30.6203,-12.7735,3.71,1.74,278,87.1,44.4,93.151,2386,6.45,490522,543144,519083,489149,543543,621002,542921,572816,595281,458675,54.0499,0.002,0.004,0,1,0,0,3,65,3,4-Seam Fastball,5,0,0,5,0,5,0,5,Standard,Standard,0
CH,2017-05-04,86.6,-2.8413,5.6944,Giancarlo Stanton,519317,543144,NA,ball,NA,NA,NA,NA,13,NA,R,R,R,TB,MIA,B,NA,NA,0,1,2017,-1.5702,0.8613,-2.1843,0.9316,NA,445988,592885,1,8,Top,NA,NA,NA,NA,519083,NA,170505_015621,4.7734,-125.6389,-6.8548,-17.6506,27.497,-21.7888,3.71,1.74,NA,NA,NA,86.375,1823,6.485,490522,543144,519083,489149,543543,621002,542921,572816,595281,458675,54.0151,NA,NA,NA,NA,NA,NA,NA,65,2,Changeup,5,0,0,5,0,5,0,5,Standard,Standard,NA
FF,2017-05-04,92.6,-2.3755,5.9327,Giancarlo Stanton,519317,543144,NA,called_strike,NA,NA,NA,NA,13,NA,R,R,R,TB,MIA,S,NA,NA,0,0,2017,-0.9086,1.7061,-1.005,2.0542,NA,445988,592885,1,8,Top,NA,NA,NA,NA,519083,NA,170505_015606,5.4394,-134.2541,-7.6741,-12.1596,31.7025,-10.1809,3.71,1.74,NA,NA,NA,91.866,2369,6.249,490522,543144,519083,489149,543543,621002,542921,572816,595281,458675,54.2511,NA,NA,NA,NA,NA,NA,NA,65,1,4-Seam Fastball,5,0,0,5,0,5,0,5,Standard,Standard,NA
CH,2017-05-04,87,-1.9697,5.6156,Giancarlo Stanton,519317,542882,field_out,hit_into_play,NA,NA,NA,NA,9,"Giancarlo Stanton grounds out, shortstop Tim Beckham to first baseman Logan Morrison.",R,R,R,TB,MIA,X,6,ground_ball,0,0,2017,-0.4188,0.0489,0.6085,1.8717,NA,NA,NA,1,6,Top,107.1,160.48,NA,NA,519083,NA,170505_010718,6.8193,-126.1909,-2.8534,-5.5992,23.919,-31.39,3.71,1.74,3,64,-30.9,85.128,2116,5.097,490522,542882,519083,489149,543543,621002,542921,572816,595281,458675,55.4029,0.063,0.062,0,1,0,0,2,46,1,Changeup,4,0,0,4,0,4,0,4,Standard,Standard,0
CH,2017-05-04,86.5,-2.0713,5.5983,Giancarlo Stanton,519317,542882,force_out,hit_into_play,NA,NA,NA,NA,9,"Giancarlo Stanton grounds into a force out, fielded by third baseman Daniel Robertson.   Martin Prado out at 3rd.",R,R,R,TB,MIA,X,5,ground_ball,2,0,2017,-0.6341,-0.2948,0.6245,2.0264,NA,445988,592885,2,3,Top,95.6,167.74,NA,NA,519083,NA,170505_000433,7.4946,-125.514,-1.7401,-7.8747,22.9794,-35.1226,3.71,1.74,3,64.9,-36,85.03,2061,5.277,490522,542882,519083,489149,543543,621002,542921,572816,595281,458675,55.2231,0.084,0.077,0,1,0,0,2,21,3,Changeup,2,0,0,2,0,2,0,2,Standard,Standard,0
CH,2017-05-04,86.3,-2.0769,5.537,Giancarlo Stanton,519317,542882,NA,ball,NA,NA,NA,NA,13,NA,R,R,R,TB,MIA,B,NA,NA,1,0,2017,-0.5231,-0.0574,-1.1822,2.1186,NA,445988,592885,2,3,Top,NA,NA,NA,NA,519083,NA,170505_000316,3.1089,-125.5356,-1.8587,-5.9818,22.271,-32.6637,3.71,1.74,NA,NA,NA,85.58,2080,5.564,490522,542882,519083,489149,543543,621002,542921,572816,595281,458675,54.9361,NA,NA,NA,NA,NA,NA,NA,21,2,Changeup,2,0,0,2,0,2,0,2,Standard,Standard,NA
CU,2017-05-04,82.7,-1.7006,5.8728,Giancarlo Stanton,519317,542882,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,TB,MIA,B,NA,NA,0,0,2017,0.2793,-0.9664,1.7828,1.5448,NA,445988,592885,2,3,Top,NA,NA,NA,NA,519083,NA,170505_000251,7.1916,-119.5874,-1.4085,0.9289,26.5037,-40.9237,3.71,1.74,NA,NA,NA,79.695,2733,4.897,490522,542882,519083,489149,543543,621002,542921,572816,595281,458675,55.6027,NA,NA,NA,NA,NA,NA,NA,21,1,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,NA
FF,2017-05-04,92.8,-1.8416,5.7524,Giancarlo Stanton,519317,542882,field_out,hit_into_play,NA,NA,NA,NA,3,Giancarlo Stanton pops out to first baseman Logan Morrison in foul territory.,R,R,R,TB,MIA,X,3,popup,0,1,2017,-0.436,1.4595,0.6111,3.7737,NA,NA,NA,0,2,Top,180.32,171.37,NA,NA,519083,NA,170504_232618,7.1076,-134.5345,-2.3007,-6.7839,30.4154,-14.5767,3.71,1.74,157,93.2,67,91.481,2287,5.788,490522,542882,519083,489149,543543,621002,542921,572816,595281,458675,54.712,0.019,0.022,0,1,0,0,3,7,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,0
CU,2017-05-04,79.7,-1.7368,5.942,Giancarlo Stanton,519317,542882,NA,called_strike,NA,NA,NA,NA,2,NA,R,R,R,TB,MIA,S,NA,NA,0,0,2017,0.6671,-1.0213,-0.0209,3.1307,NA,NA,NA,0,2,Top,NA,NA,NA,NA,519083,NA,170504_232602,2.517,-115.6,2.2924,5.2064,21.4922,-41.5804,3.71,1.74,NA,NA,NA,77.382,2675,4.808,490522,542882,519083,489149,543543,621002,542921,572816,595281,458675,55.6917,NA,NA,NA,NA,NA,NA,NA,7,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,NA
FF,2017-05-03,98.3,-1.6206,6.12,Giancarlo Stanton,519317,471822,field_out,hit_into_play,NA,NA,NA,NA,11,Giancarlo Stanton flies out to center fielder Kevin Kiermaier.,R,R,R,TB,MIA,X,8,fly_ball,1,2,2017,-0.6334,1.1341,-0.1084,4.1355,NA,NA,NA,0,8,Top,156.69,100.16,NA,NA,491696,NA,170504_020527,5.611,-142.9853,-2.6184,-10.0247,30.1827,-15.9731,3.71,1.74,248,87.5,50.9,99.293,2232,6.668,490507,471822,491696,430001,543543,621002,542921,488721,595281,519306,53.8322,0.007,0.011,0,1,0,0,3,71,5,4-Seam Fastball,5,10,10,5,10,5,10,5,Strategic,Standard,0
FF,2017-05-03,98.4,-1.4067,6.1886,Giancarlo Stanton,519317,471822,NA,foul,NA,NA,NA,NA,1,NA,R,R,R,TB,MIA,S,NA,NA,1,2,2017,-0.6862,1.305,-0.4341,3.6542,NA,NA,NA,0,8,Top,NA,NA,NA,NA,491696,NA,170504_020503,4.2089,-142.9967,-4.3947,-10.3631,33.5785,-13.535,3.71,1.74,172,76.9,21.4,98.177,2283,6.271,490507,471822,491696,430001,543543,621002,542921,488721,595281,519306,54.2284,NA,NA,NA,NA,NA,NA,NA,71,4,4-Seam Fastball,5,10,10,5,10,5,10,5,Strategic,Standard,0
FF,2017-05-03,98.4,-1.5006,6.136,Giancarlo Stanton,519317,471822,NA,foul,NA,NA,NA,NA,12,NA,R,R,R,TB,MIA,S,NA,NA,1,1,2017,-0.5064,1.1962,0.7193,3.9745,NA,NA,NA,0,8,Top,NA,NA,NA,NA,491696,NA,170504_020436,7.1651,-142.7933,-3.1086,-8.6012,34.0425,-15.3772,3.71,1.74,193,80.1,62.8,97.986,2117,6.28,490507,471822,491696,430001,543543,621002,542921,488721,595281,519306,54.2196,NA,NA,NA,NA,NA,NA,NA,71,3,4-Seam Fastball,5,10,10,5,10,5,10,5,Infield shift,Standard,0
FF,2017-05-03,98.1,-1.4844,6.1846,Giancarlo Stanton,519317,471822,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,TB,MIA,B,NA,NA,0,1,2017,-0.4546,1.0114,0.9602,1.6436,NA,NA,NA,0,8,Top,NA,NA,NA,NA,491696,NA,170504_020415,7.6362,-142.2022,-9.0746,-7.9215,32.6069,-16.5785,3.71,1.74,NA,NA,NA,97.87,1971,6.364,490507,471822,491696,430001,543543,621002,542921,488721,595281,519306,54.1363,NA,NA,NA,NA,NA,NA,NA,71,2,4-Seam Fastball,5,10,10,5,10,5,10,5,Infield shift,Standard,NA
SL,2017-05-03,86.8,-1.9587,6.094,Giancarlo Stanton,519317,471822,NA,called_strike,NA,NA,NA,NA,8,NA,R,R,R,TB,MIA,S,NA,NA,0,0,2017,0.583,-0.154,-0.0776,2.0447,NA,NA,NA,0,8,Top,NA,NA,NA,NA,491696,NA,170504_020400,3.3089,-126.138,-3.1786,5.5022,25.2636,-33.3919,3.71,1.74,NA,NA,NA,86.366,2349,6.045,490507,471822,491696,430001,543543,621002,542921,488721,595281,519306,54.4547,NA,NA,NA,NA,NA,NA,NA,71,1,Slider,5,10,10,5,10,5,10,5,Infield shift,Standard,NA
SL,2017-05-03,85.9,-0.2588,5.9409,Giancarlo Stanton,519317,643493,double,hit_into_play_score,NA,NA,NA,NA,9,Giancarlo Stanton doubles (4) on a sharp line drive to center fielder Kevin Kiermaier.   Martin Prado scores.    Christian Yelich scores.,R,R,R,TB,MIA,X,8,line_drive,2,2,2017,0.3599,-0.0639,0.4479,1.955,445988,NA,592885,1,6,Top,110.71,39.02,NA,NA,491696,NA,170504_011727,0.9589,-124.817,-3.0139,3.4284,24.5849,-32.4919,3.71,1.74,379,113.3,15,84.142,2809,5.162,490507,643493,491696,430001,543543,621002,542921,488721,595281,519306,55.3377,0.795,1.05,1.25,1,1,1,6,53,5,Slider,4,5,5,4,5,4,5,4,Standard,Standard,1
SL,2017-05-03,87.1,-0.1983,5.9739,Giancarlo Stanton,519317,643493,NA,called_strike,NA,NA,NA,NA,14,NA,R,R,R,TB,MIA,S,NA,NA,2,1,2017,0.01,0.2466,0.9675,2.342,445988,NA,592885,1,6,Top,NA,NA,NA,NA,491696,NA,170504_011649,2.7168,-126.4828,-2.9896,-0.4293,24.788,-29.3017,3.71,1.74,NA,NA,NA,85.359,2721,5.183,490507,643493,491696,430001,543543,621002,542921,488721,595281,519306,55.3166,NA,NA,NA,NA,NA,NA,NA,53,4,Slider,4,5,5,4,5,4,5,4,Infield shift,Standard,NA
FF,2017-05-03,91.4,-0.0967,5.9953,Giancarlo Stanton,519317,643493,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,TB,MIA,B,NA,NA,1,1,2017,-0.1219,1.4496,1.4655,1.2991,445988,NA,592885,1,6,Top,NA,NA,NA,NA,491696,NA,170504_011626,4.1291,-132.3393,-8.7929,-2.3216,29.5484,-13.8276,3.71,1.74,NA,NA,NA,89.942,2315,5.767,490507,643493,491696,430001,543543,621002,542921,488721,595281,519306,54.733,NA,NA,NA,NA,NA,NA,NA,53,3,4-Seam Fastball,4,5,5,4,5,4,5,4,Infield shift,Standard,NA
FF,2017-05-03,91.8,-0.1791,6.0356,Giancarlo Stanton,519317,643493,NA,foul,NA,NA,NA,NA,6,NA,R,R,R,TB,MIA,S,NA,NA,1,0,2017,-0.4394,1.3477,0.4187,2.6755,445988,NA,592885,1,6,Top,NA,NA,NA,NA,491696,NA,170504_011605,2.4009,-133.1553,-5.3676,-5.6323,29.4506,-15.5953,3.71,1.74,NA,NA,NA,90.454,2331,5.706,490507,643493,491696,430001,543543,621002,542921,488721,595281,519306,54.7938,NA,NA,NA,NA,NA,NA,NA,53,2,4-Seam Fastball,4,5,5,4,5,4,5,4,Infield shift,Standard,NA
CU,2017-05-03,80.6,-0.1076,6.1644,Giancarlo Stanton,519317,643493,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,TB,MIA,B,NA,NA,0,0,2017,0.2184,-1.4039,0.752,1.4235,445988,NA,592885,1,6,Top,NA,NA,NA,NA,491696,NA,170504_011539,1.48,-117.092,-1.2845,1.6227,23.2008,-44.5301,3.71,1.74,NA,NA,NA,78.585,2997,5.075,490507,643493,491696,430001,543543,621002,542921,488721,595281,519306,55.425,NA,NA,NA,NA,NA,NA,NA,53,1,Curveball,4,5,5,4,5,4,5,4,Infield shift,Standard,NA
CH,2017-05-03,85.1,1.6165,6.6068,Giancarlo Stanton,519317,605483,strikeout,swinging_strike,NA,NA,NA,NA,14,Giancarlo Stanton strikes out swinging.,R,R,L,TB,MIA,S,2,NA,1,2,2017,0.9209,1.305,1.9565,2.1998,592663,NA,592885,1,5,Top,NA,NA,NA,NA,491696,NA,170504_004402,-1.0419,-123.4565,-6.5563,9.6046,26.4132,-17.7041,3.71,1.74,NA,NA,NA,84.769,1779,6.402,490507,605483,491696,430001,543543,621002,542921,488721,595281,519306,54.098,NA,NA,0,1,0,0,NA,41,5,Changeup,4,2,2,4,2,4,2,4,Standard,Standard,NA
FF,2017-05-03,93.3,1.088,6.7764,Giancarlo Stanton,519317,605483,NA,foul,NA,NA,NA,NA,3,NA,R,R,L,TB,MIA,S,NA,NA,1,2,2017,0.6426,1.7388,0.7478,3.6492,592663,NA,592885,1,5,Top,NA,NA,NA,NA,491696,NA,170504_004333,-2.3453,-135.5015,-6.1942,8.606,32.319,-9.1205,3.71,1.74,178,73.8,25.4,94.024,2446,7.02,490507,605483,491696,430001,543543,621002,542921,488721,595281,519306,53.4795,NA,NA,NA,NA,NA,NA,NA,41,4,4-Seam Fastball,4,2,2,4,2,4,2,4,Standard,Standard,0
